loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,num_distr,fixation.started,fixation.stopped,target.started,target.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,participant,session,date,expName,psychopyVersion,frameRate,
82,0,82,0,10,183.7445305000292,None,183.7445305000292,None,0.06901041666666667,0.23697916666666666,1,0,0,1.4917859999695793,target,0.008643879904411733,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
83,0,83,0,5,185.24588509998284,None,185.24588509998284,None,-0.13932291666666666,0.140625,1,0,0,1.3184148001018912,target,0.005036539980210364,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
84,0,84,0,5,186.64573190000374,None,186.64573190000374,None,-0.06510416666666667,0.20182291666666666,1,0,0,2.924601999926381,target,0.006749799940735102,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
85,0,85,0,5,189.62644070002716,None,189.62644070002716,None,0.4166666666666667,0.08984375,1,0,0,1.4618478000629693,target,0.014415880083106458,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
86,0,86,0,5,191.11747019994073,None,191.11747019994073,None,0.3815104166666667,-0.16796875,1,0,0,1.477089500054717,target,0.010307760094292462,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
87,0,87,0,10,192.6817934999708,None,192.6817934999708,None,-0.25,0.05859375,1,0,0,2.739537699962966,target,0.005927579943090677,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
88,0,88,0,5,195.43918650003616,None,195.43918650003616,None,-0.25,0.05859375,1,0,0,0.09990930010098964,,0.010281560011208057,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
89,0,89,0,10,195.57452989998274,None,195.57452989998274,None,0.4661458333333333,-0.046875,1,0,0,6.725527999922633,target,0.01419255998916924,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
90,0,90,0,10,202.363575699972,None,202.363575699972,None,0.12369791666666667,0.016927083333333332,1,0,0,1.4510590999852866,target,0.008403079933486879,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
91,0,91,0,5,203.84782789996825,None,203.84782789996825,None,0.49609375,-0.16927083333333334,1,0,0,1.5827409999910742,target,0.008581060101278126,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
92,0,92,0,5,205.48260440002196,None,205.48260440002196,None,0.18880208333333334,-0.09895833333333333,1,0,0,1.1928533000173047,target,0.0025293598882853985,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
93,0,93,0,5,206.70926939998753,None,206.70926939998753,None,0.22135416666666666,-0.3190104166666667,1,0,0,1.3308545999461785,target,0.0038708599749952555,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
94,0,94,0,10,208.11289919994306,None,208.11289919994306,None,0.4453125,-0.4700520833333333,1,0,0,5.5496882000006735,target,0.015847700065933168,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
95,0,95,0,10,213.7380824999418,None,213.7380824999418,None,-0.4231770833333333,0.4661458333333333,1,0,0,1.499433399992995,target,0.001735780038870871,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
96,0,96,0,5,215.2645593000343,None,215.2645593000343,None,0.4518229166666667,-0.19791666666666666,1,0,0,4.38865880004596,target,0.010295560001395643,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
97,0,97,0,10,219.7408418999985,None,219.7408418999985,None,0.2994791666666667,0.2916666666666667,1,0,0,1.8241379000246525,target,0.0014851000159978867,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
98,0,98,0,10,221.62426750001032,None,221.62426750001032,None,0.055989583333333336,0.05078125,1,0,0,2.446543899946846,target,0.013236099970526993,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
99,0,99,0,5,224.10960309999064,None,224.10960309999064,None,0.08984375,-0.3450520833333333,1,0,0,1.2169231999432668,target,0.010271359933540225,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
100,0,100,0,10,225.3853132999502,None,225.3853132999502,None,-0.014322916666666666,-0.24348958333333334,1,0,0,2.9334488000022247,target,0.008388979942537844,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
101,0,101,0,10,228.37742339994293,None,228.37742339994293,None,-0.34765625,0.15625,1,0,0,2.3665876999730244,target,0.006086879875510931,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
102,0,102,0,5,230.78750249999575,None,230.78750249999575,None,-0.17317708333333334,-0.01171875,1,0,0,1.1643628999590874,target,0.005843259976245463,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
103,0,103,0,10,232.0340981000336,None,232.0340981000336,None,0.1328125,-0.234375,1,0,0,2.2444070000201464,target,0.0028478000313043594,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
104,0,104,0,5,234.30489439994562,None,234.30489439994562,None,-0.010416666666666666,0.13671875,1,0,0,1.4008761000586674,target,0.016210159985348582,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
105,0,105,0,5,235.75848269998096,None,235.75848269998096,None,-0.026041666666666668,-0.052083333333333336,1,0,0,0.9651906000217423,target,0.007805480039678514,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
106,0,106,0,5,236.79331640002783,None,236.79331640002783,None,-0.4453125,0.12890625,1,0,0,2.0536031000083312,target,0.013717600028030574,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
107,0,107,0,10,238.91153509996366,None,238.91153509996366,None,-0.3307291666666667,0.14322916666666666,1,0,0,1.331894800066948,target,0.006321780034340918,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
108,0,108,0,10,240.31564159994014,None,240.31564159994014,None,-0.07552083333333333,0.42578125,1,0,0,1.6158343999413773,target,0.014434899901971221,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
109,0,109,0,5,241.9556278999662,None,241.9556278999662,None,0.21614583333333334,0.421875,1,0,0,1.4929579000454396,target,0.016538960044272244,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
110,0,110,0,10,243.54204630001914,None,243.54204630001914,None,-0.30859375,0.041666666666666664,1,0,0,1.6382965999655426,target,0.008454600116237998,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
111,0,111,0,5,245.2017932999879,None,245.2017932999879,None,0.006510416666666667,-0.3997395833333333,1,0,0,2.0129090999253094,target,0.011764660011976957,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
112,0,112,0,10,247.29280049994122,None,247.29280049994122,None,0.3841145833333333,-0.0234375,1,0,0,2.5423376000253484,target,0.016351699829101562,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
113,0,113,0,5,249.86304329999257,None,249.86304329999257,None,0.27734375,0.3046875,1,0,0,1.7588139999425039,target,0.009589359979145229,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
114,0,114,0,10,251.66587729996536,None,251.66587729996536,None,0.07291666666666667,0.4713541666666667,1,0,0,5.674103999976069,target,0.008939159917645156,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
115,0,115,0,10,257.39884169993456,None,257.39884169993456,None,0.1328125,0.09505208333333333,1,0,0,1.7947466000914574,target,0.006985779968090355,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
116,0,116,0,10,259.25570400001016,None,259.25570400001016,None,0.10807291666666667,0.3059895833333333,1,0,0,1.6442225000355393,target,0.00841188000049442,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
117,0,117,0,10,260.9658563999692,None,260.9658563999692,None,0.17838541666666666,0.4505208333333333,1,0,0,2.4969609000254422,target,0.0025884801289066672,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
118,0,118,0,10,263.5220680999337,None,263.5220680999337,None,-0.032552083333333336,0.041666666666666664,1,0,0,2.7869458999484777,target,0.0064176799496635795,None,,001,2022_Oct_05_1952,Tutorial_3,2021.1.4,59.96217585068236,
