179.3095 	EXP 	text: autoDraw = True
179.3095 	EXP 	textbox: autoDraw = True
180.5009 	DATA 	Keypress: 9
180.7003 	DATA 	Keypress: 0
180.8334 	DATA 	Keypress: 0
181.8269 	DATA 	Mouse: Left button down, pos=(744,126)
181.8301 	EXP 	New trial (rep=0, index=11): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
181.8424 	EXP 	text: autoDraw = False
181.8424 	EXP 	textbox: autoDraw = False
181.8424 	EXP 	fixation: autoDraw = True
181.9963 	DATA 	Mouse:  Left button up, pos=(744,126)
182.8259 	EXP 	fixation_2: autoDraw = True
182.8423 	EXP 	fixation: autoDraw = False
183.4640 	DATA 	Keypress: space
183.4923 	EXP 	fixation: autoDraw = False
183.4923 	EXP 	fixation_2: autoDraw = False
184.4759 	EXP 	text: autoDraw = True
184.4759 	EXP 	textbox: autoDraw = True
187.4835 	DATA 	Keypress: 7
187.6593 	DATA 	Keypress: 6
187.9161 	DATA 	Keypress: 0
188.8678 	DATA 	Mouse: Left button down, pos=(743,126)
188.8787 	EXP 	New trial (rep=1, index=0): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
188.8918 	EXP 	text: autoDraw = False
188.8918 	EXP 	textbox: autoDraw = False
188.8918 	EXP 	fixation: autoDraw = True
189.0291 	DATA 	Mouse:  Left button up, pos=(743,126)
189.8751 	EXP 	fixation_2: autoDraw = True
189.8918 	EXP 	fixation: autoDraw = False
190.3488 	DATA 	Keypress: space
190.3583 	EXP 	fixation: autoDraw = False
190.3583 	EXP 	fixation_2: autoDraw = False
190.7419 	EXP 	text: autoDraw = True
190.7419 	EXP 	textbox: autoDraw = True
193.5753 	DATA 	Keypress: 3
193.7328 	DATA 	Keypress: 5
194.7089 	DATA 	Keypress: 0
195.6422 	DATA 	Mouse: Left button down, pos=(743,126)
195.6459 	EXP 	New trial (rep=1, index=1): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
195.6579 	EXP 	text: autoDraw = False
195.6579 	EXP 	textbox: autoDraw = False
195.6579 	EXP 	fixation: autoDraw = True
195.7949 	DATA 	Mouse:  Left button up, pos=(743,126)
196.6412 	EXP 	fixation_2: autoDraw = True
196.6577 	EXP 	fixation: autoDraw = False
196.9645 	DATA 	Keypress: space
196.9745 	EXP 	fixation: autoDraw = False
196.9745 	EXP 	fixation_2: autoDraw = False
197.4438 	DATA 	Keypress: space
197.6580 	EXP 	text: autoDraw = True
197.6580 	EXP 	textbox: autoDraw = True
199.5489 	DATA 	Keypress: 8
200.3080 	DATA 	Keypress: 6
200.4247 	DATA 	Keypress: 0
201.4748 	DATA 	Mouse: Left button down, pos=(742,126)
201.4785 	EXP 	New trial (rep=1, index=2): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
201.4908 	EXP 	text: autoDraw = False
